admin2,province_state,country_region,fips,latitude,longitude,date,cases,death,source,update_date
,,Hungary,,47.1625,19.5033,3/12/2020,13,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/13/2020,19,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/14/2020,30,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/15/2020,32,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/16/2020,39,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/17/2020,50,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/18/2020,58,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/19/2020,73,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/20/2020,85,3,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/21/2020,103,4,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/22/2020,131,6,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/23/2020,167,7,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/24/2020,187,9,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/25/2020,226,10,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/26/2020,261,10,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Hungary,,47.1625,19.5033,3/27/2020,300,10,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,2/28/2020,1,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,2/29/2020,1,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/1/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/2/2020,6,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/3/2020,11,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/4/2020,26,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/5/2020,34,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/6/2020,43,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/7/2020,50,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/8/2020,50,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/9/2020,58,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/10/2020,69,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/11/2020,85,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/12/2020,103,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/13/2020,134,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/14/2020,156,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/15/2020,171,5,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/16/2020,180,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/17/2020,220,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/18/2020,250,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/19/2020,330,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/20/2020,409,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/21/2020,473,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/22/2020,568,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/23/2020,588,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/24/2020,648,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/25/2020,737,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/26/2020,802,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iceland,,64.9631,-19.0208,3/27/2020,890,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,1/30/2020,1,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,1/31/2020,1,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/1/2020,1,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/2/2020,2,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/3/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/4/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/5/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/6/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/7/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/8/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/9/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/10/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/11/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/12/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/13/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/14/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/15/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/16/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/17/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/18/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/19/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/20/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/21/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/22/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/23/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/24/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/25/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/26/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/27/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/28/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,2/29/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/1/2020,3,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/2/2020,5,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/3/2020,5,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/4/2020,28,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/5/2020,30,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/6/2020,31,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/7/2020,34,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/8/2020,39,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/9/2020,43,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/10/2020,56,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/11/2020,62,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/12/2020,73,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/13/2020,82,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/14/2020,102,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/15/2020,113,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/16/2020,119,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/17/2020,142,3,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/18/2020,156,3,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/19/2020,194,4,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/20/2020,244,5,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/21/2020,330,4,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/22/2020,396,7,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/23/2020,499,10,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/24/2020,536,10,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/25/2020,657,12,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/26/2020,727,20,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,India,,21,78,3/27/2020,887,20,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/2/2020,2,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/3/2020,2,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/4/2020,2,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/5/2020,2,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/6/2020,4,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/7/2020,4,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/8/2020,6,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/9/2020,19,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/10/2020,27,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/11/2020,34,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/12/2020,34,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/13/2020,69,4,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/14/2020,96,5,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/15/2020,117,5,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/16/2020,134,5,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/17/2020,172,5,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/18/2020,227,19,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/19/2020,311,25,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/20/2020,369,32,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/21/2020,450,38,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/22/2020,514,48,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/23/2020,579,49,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/24/2020,686,55,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/25/2020,790,58,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/26/2020,893,78,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Indonesia,,-0.7893,113.9213,3/27/2020,1046,87,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,2/19/2020,2,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,2/20/2020,5,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,2/21/2020,18,4,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,2/22/2020,28,5,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,2/23/2020,43,8,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,2/24/2020,61,12,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,2/25/2020,95,16,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,2/26/2020,139,19,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,2/27/2020,245,26,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,2/28/2020,388,34,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,2/29/2020,593,43,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/1/2020,978,54,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/2/2020,1501,66,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/3/2020,2336,77,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/4/2020,2922,92,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/5/2020,3513,107,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/6/2020,4747,124,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/7/2020,5823,145,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/8/2020,6566,194,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/9/2020,7161,237,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/10/2020,8042,291,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/11/2020,9000,354,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/12/2020,10075,429,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/13/2020,11364,514,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/14/2020,12729,611,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/15/2020,13938,724,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/16/2020,14991,853,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/17/2020,16169,988,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/18/2020,17361,1135,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/19/2020,18407,1284,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/20/2020,19644,1433,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/21/2020,20610,1556,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/22/2020,21638,1685,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/23/2020,23049,1812,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/24/2020,24811,1934,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/25/2020,27017,2077,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/26/2020,29406,2234,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iran,,32,53,3/27/2020,32332,2378,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,2/24/2020,1,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,2/25/2020,1,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,2/26/2020,5,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,2/27/2020,7,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,2/28/2020,7,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,2/29/2020,13,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/1/2020,19,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/2/2020,26,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/3/2020,32,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/4/2020,35,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/5/2020,35,2,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/6/2020,40,3,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/7/2020,54,4,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/8/2020,60,6,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/9/2020,60,6,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/10/2020,71,7,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/11/2020,71,7,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/12/2020,71,8,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/13/2020,101,9,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/14/2020,110,10,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/15/2020,116,10,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/16/2020,124,10,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/17/2020,154,11,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/18/2020,164,12,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/19/2020,192,13,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/20/2020,208,17,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/21/2020,214,17,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/22/2020,233,20,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/23/2020,266,23,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/24/2020,316,27,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/25/2020,346,29,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/26/2020,382,36,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Iraq,,33,44,3/27/2020,458,40,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,2/29/2020,1,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/1/2020,1,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/2/2020,1,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/3/2020,2,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/4/2020,6,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/5/2020,6,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/6/2020,18,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/7/2020,18,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/8/2020,19,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/9/2020,21,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/10/2020,34,0,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/11/2020,43,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/12/2020,43,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
,,Ireland,,53.1424,-7.6921,3/13/2020,90,1,https://data.humdata.org/dataset/novel-coronavirus-2019-ncov-cases,3/28/2020
