country_region,province_state,latitude,longitude,date,confirmed_case
US,"Suffolk County, NY",40.9849,-72.6151,2/23/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/22/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/21/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/20/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/19/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/18/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/17/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/16/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/15/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/14/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/13/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/12/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/11/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/10/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/9/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/8/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/7/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/6/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/5/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/4/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/3/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/2/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,2/1/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,1/31/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,1/30/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,1/29/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,1/28/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,1/27/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,1/26/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,1/25/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,1/24/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,1/23/2020,0
US,"Suffolk County, NY",40.9849,-72.6151,1/22/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/20/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/19/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/18/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/17/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/16/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/15/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/14/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/13/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/12/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/11/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/10/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/9/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/8/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/7/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/6/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/5/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/4/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/3/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/2/2020,0
US,"Sullivan, TN",36.4933,-82.3452,3/1/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/29/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/28/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/27/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/26/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/25/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/24/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/23/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/22/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/21/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/20/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/19/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/18/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/17/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/16/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/15/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/14/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/13/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/12/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/11/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/10/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/9/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/8/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/7/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/6/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/5/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/4/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/3/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/2/2020,0
US,"Sullivan, TN",36.4933,-82.3452,2/1/2020,0
US,"Sullivan, TN",36.4933,-82.3452,1/31/2020,0
US,"Sullivan, TN",36.4933,-82.3452,1/30/2020,0
US,"Sullivan, TN",36.4933,-82.3452,1/29/2020,0
US,"Sullivan, TN",36.4933,-82.3452,1/28/2020,0
US,"Sullivan, TN",36.4933,-82.3452,1/27/2020,0
US,"Sullivan, TN",36.4933,-82.3452,1/26/2020,0
US,"Sullivan, TN",36.4933,-82.3452,1/25/2020,0
US,"Sullivan, TN",36.4933,-82.3452,1/24/2020,0
US,"Sullivan, TN",36.4933,-82.3452,1/23/2020,0
US,"Sullivan, TN",36.4933,-82.3452,1/22/2020,0
US,"Summit County, CO",39.5912,-106.064,3/20/2020,0
US,"Summit County, CO",39.5912,-106.064,3/19/2020,0
US,"Summit County, CO",39.5912,-106.064,3/18/2020,0
US,"Summit County, CO",39.5912,-106.064,3/17/2020,0
US,"Summit County, CO",39.5912,-106.064,3/16/2020,0
US,"Summit County, CO",39.5912,-106.064,3/15/2020,0
US,"Summit County, CO",39.5912,-106.064,3/14/2020,0
US,"Summit County, CO",39.5912,-106.064,3/13/2020,0
US,"Summit County, CO",39.5912,-106.064,3/12/2020,0
US,"Summit County, CO",39.5912,-106.064,3/11/2020,0
US,"Summit County, CO",39.5912,-106.064,3/10/2020,0
US,"Summit County, CO",39.5912,-106.064,3/9/2020,1
US,"Summit County, CO",39.5912,-106.064,3/8/2020,1
US,"Summit County, CO",39.5912,-106.064,3/7/2020,1
US,"Summit County, CO",39.5912,-106.064,3/6/2020,1
US,"Summit County, CO",39.5912,-106.064,3/5/2020,0
US,"Summit County, CO",39.5912,-106.064,3/4/2020,0
US,"Summit County, CO",39.5912,-106.064,3/3/2020,0
US,"Summit County, CO",39.5912,-106.064,3/2/2020,0
US,"Summit County, CO",39.5912,-106.064,3/1/2020,0
US,"Summit County, CO",39.5912,-106.064,2/29/2020,0
US,"Summit County, CO",39.5912,-106.064,2/28/2020,0
US,"Summit County, CO",39.5912,-106.064,2/27/2020,0
US,"Summit County, CO",39.5912,-106.064,2/26/2020,0
US,"Summit County, CO",39.5912,-106.064,2/25/2020,0
US,"Summit County, CO",39.5912,-106.064,2/24/2020,0
US,"Summit County, CO",39.5912,-106.064,2/23/2020,0
US,"Summit County, CO",39.5912,-106.064,2/22/2020,0
US,"Summit County, CO",39.5912,-106.064,2/21/2020,0
US,"Summit County, CO",39.5912,-106.064,2/20/2020,0
US,"Summit County, CO",39.5912,-106.064,2/19/2020,0
US,"Summit County, CO",39.5912,-106.064,2/18/2020,0
US,"Summit County, CO",39.5912,-106.064,2/17/2020,0
US,"Summit County, CO",39.5912,-106.064,2/16/2020,0
US,"Summit County, CO",39.5912,-106.064,2/15/2020,0
US,"Summit County, CO",39.5912,-106.064,2/14/2020,0
US,"Summit County, CO",39.5912,-106.064,2/13/2020,0
US,"Summit County, CO",39.5912,-106.064,2/12/2020,0
US,"Summit County, CO",39.5912,-106.064,2/11/2020,0
US,"Summit County, CO",39.5912,-106.064,2/10/2020,0
US,"Summit County, CO",39.5912,-106.064,2/9/2020,0
US,"Summit County, CO",39.5912,-106.064,2/8/2020,0
US,"Summit County, CO",39.5912,-106.064,2/7/2020,0
US,"Summit County, CO",39.5912,-106.064,2/6/2020,0
US,"Summit County, CO",39.5912,-106.064,2/5/2020,0
US,"Summit County, CO",39.5912,-106.064,2/4/2020,0
US,"Summit County, CO",39.5912,-106.064,2/3/2020,0
US,"Summit County, CO",39.5912,-106.064,2/2/2020,0
US,"Summit County, CO",39.5912,-106.064,2/1/2020,0
US,"Summit County, CO",39.5912,-106.064,1/31/2020,0
US,"Summit County, CO",39.5912,-106.064,1/30/2020,0
US,"Summit County, CO",39.5912,-106.064,1/29/2020,0
US,"Summit County, CO",39.5912,-106.064,1/28/2020,0
US,"Summit County, CO",39.5912,-106.064,1/27/2020,0
US,"Summit County, CO",39.5912,-106.064,1/26/2020,0
US,"Summit County, CO",39.5912,-106.064,1/25/2020,0
US,"Summit County, CO",39.5912,-106.064,1/24/2020,0
US,"Summit County, CO",39.5912,-106.064,1/23/2020,0
US,"Summit County, CO",39.5912,-106.064,1/22/2020,0
US,"Summit, UT",40.8298,-110.9984,3/20/2020,0
US,"Summit, UT",40.8298,-110.9984,3/19/2020,0
US,"Summit, UT",40.8298,-110.9984,3/18/2020,0
US,"Summit, UT",40.8298,-110.9984,3/17/2020,0
US,"Summit, UT",40.8298,-110.9984,3/16/2020,0
US,"Summit, UT",40.8298,-110.9984,3/15/2020,0
US,"Summit, UT",40.8298,-110.9984,3/14/2020,0
US,"Summit, UT",40.8298,-110.9984,3/13/2020,0
US,"Summit, UT",40.8298,-110.9984,3/12/2020,0
US,"Summit, UT",40.8298,-110.9984,3/11/2020,0
US,"Summit, UT",40.8298,-110.9984,3/10/2020,0
US,"Summit, UT",40.8298,-110.9984,3/9/2020,0
US,"Summit, UT",40.8298,-110.9984,3/8/2020,0
US,"Summit, UT",40.8298,-110.9984,3/7/2020,0
US,"Summit, UT",40.8298,-110.9984,3/6/2020,0
US,"Summit, UT",40.8298,-110.9984,3/5/2020,0
US,"Summit, UT",40.8298,-110.9984,3/4/2020,0
US,"Summit, UT",40.8298,-110.9984,3/3/2020,0
US,"Summit, UT",40.8298,-110.9984,3/2/2020,0
US,"Summit, UT",40.8298,-110.9984,3/1/2020,0
US,"Summit, UT",40.8298,-110.9984,2/29/2020,0
US,"Summit, UT",40.8298,-110.9984,2/28/2020,0
US,"Summit, UT",40.8298,-110.9984,2/27/2020,0
US,"Summit, UT",40.8298,-110.9984,2/26/2020,0
US,"Summit, UT",40.8298,-110.9984,2/25/2020,0
US,"Summit, UT",40.8298,-110.9984,2/24/2020,0
US,"Summit, UT",40.8298,-110.9984,2/23/2020,0
US,"Summit, UT",40.8298,-110.9984,2/22/2020,0
US,"Summit, UT",40.8298,-110.9984,2/21/2020,0
US,"Summit, UT",40.8298,-110.9984,2/20/2020,0
US,"Summit, UT",40.8298,-110.9984,2/19/2020,0
US,"Summit, UT",40.8298,-110.9984,2/18/2020,0
US,"Summit, UT",40.8298,-110.9984,2/17/2020,0
US,"Summit, UT",40.8298,-110.9984,2/16/2020,0
US,"Summit, UT",40.8298,-110.9984,2/15/2020,0
US,"Summit, UT",40.8298,-110.9984,2/14/2020,0
US,"Summit, UT",40.8298,-110.9984,2/13/2020,0
US,"Summit, UT",40.8298,-110.9984,2/12/2020,0
US,"Summit, UT",40.8298,-110.9984,2/11/2020,0
US,"Summit, UT",40.8298,-110.9984,2/10/2020,0
US,"Summit, UT",40.8298,-110.9984,2/9/2020,0
US,"Summit, UT",40.8298,-110.9984,2/8/2020,0
US,"Summit, UT",40.8298,-110.9984,2/7/2020,0
US,"Summit, UT",40.8298,-110.9984,2/6/2020,0
US,"Summit, UT",40.8298,-110.9984,2/5/2020,0
US,"Summit, UT",40.8298,-110.9984,2/4/2020,0
US,"Summit, UT",40.8298,-110.9984,2/3/2020,0
US,"Summit, UT",40.8298,-110.9984,2/2/2020,0
US,"Summit, UT",40.8298,-110.9984,2/1/2020,0
US,"Summit, UT",40.8298,-110.9984,1/31/2020,0
US,"Summit, UT",40.8298,-110.9984,1/30/2020,0
US,"Summit, UT",40.8298,-110.9984,1/29/2020,0
US,"Summit, UT",40.8298,-110.9984,1/28/2020,0
US,"Summit, UT",40.8298,-110.9984,1/27/2020,0
US,"Summit, UT",40.8298,-110.9984,1/26/2020,0
US,"Summit, UT",40.8298,-110.9984,1/25/2020,0
US,"Summit, UT",40.8298,-110.9984,1/24/2020,0
US,"Summit, UT",40.8298,-110.9984,1/23/2020,0
US,"Summit, UT",40.8298,-110.9984,1/22/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/20/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/19/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/18/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/17/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/16/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/15/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/14/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/13/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/12/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/11/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/10/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/9/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/8/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/7/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/6/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/5/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/4/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/3/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/2/2020,0
US,"Tarrant, TX",32.7732,-97.3517,3/1/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/29/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/28/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/27/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/26/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/25/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/24/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/23/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/22/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/21/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/20/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/19/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/18/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/17/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/16/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/15/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/14/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/13/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/12/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/11/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/10/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/9/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/8/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/7/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/6/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/5/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/4/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/3/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/2/2020,0
US,"Tarrant, TX",32.7732,-97.3517,2/1/2020,0
US,"Tarrant, TX",32.7732,-97.3517,1/31/2020,0
US,"Tarrant, TX",32.7732,-97.3517,1/30/2020,0
US,"Tarrant, TX",32.7732,-97.3517,1/29/2020,0
US,"Tarrant, TX",32.7732,-97.3517,1/28/2020,0
US,"Tarrant, TX",32.7732,-97.3517,1/27/2020,0
US,"Tarrant, TX",32.7732,-97.3517,1/26/2020,0
US,"Tarrant, TX",32.7732,-97.3517,1/25/2020,0
US,"Tarrant, TX",32.7732,-97.3517,1/24/2020,0
US,"Tarrant, TX",32.7732,-97.3517,1/23/2020,0
US,"Tarrant, TX",32.7732,-97.3517,1/22/2020,0
US,Tennessee,35.7478,-86.6923,3/20/2020,233
US,Tennessee,35.7478,-86.6923,3/19/2020,154
US,Tennessee,35.7478,-86.6923,3/18/2020,79
US,Tennessee,35.7478,-86.6923,3/17/2020,74
US,Tennessee,35.7478,-86.6923,3/16/2020,52
US,Tennessee,35.7478,-86.6923,3/15/2020,39
US,Tennessee,35.7478,-86.6923,3/14/2020,32
US,Tennessee,35.7478,-86.6923,3/13/2020,26
US,Tennessee,35.7478,-86.6923,3/12/2020,18
US,Tennessee,35.7478,-86.6923,3/11/2020,9
US,Tennessee,35.7478,-86.6923,3/10/2020,7
US,Tennessee,35.7478,-86.6923,3/9/2020,0
US,Tennessee,35.7478,-86.6923,3/8/2020,0
US,Tennessee,35.7478,-86.6923,3/7/2020,0
US,Tennessee,35.7478,-86.6923,3/6/2020,0
US,Tennessee,35.7478,-86.6923,3/5/2020,0
US,Tennessee,35.7478,-86.6923,3/4/2020,0
US,Tennessee,35.7478,-86.6923,3/3/2020,0
US,Tennessee,35.7478,-86.6923,3/2/2020,0
US,Tennessee,35.7478,-86.6923,3/1/2020,0
US,Tennessee,35.7478,-86.6923,2/29/2020,0
US,Tennessee,35.7478,-86.6923,2/28/2020,0
US,Tennessee,35.7478,-86.6923,2/27/2020,0
US,Tennessee,35.7478,-86.6923,2/26/2020,0
US,Tennessee,35.7478,-86.6923,2/25/2020,0
US,Tennessee,35.7478,-86.6923,2/24/2020,0
US,Tennessee,35.7478,-86.6923,2/23/2020,0
US,Tennessee,35.7478,-86.6923,2/22/2020,0
US,Tennessee,35.7478,-86.6923,2/21/2020,0
US,Tennessee,35.7478,-86.6923,2/20/2020,0
US,Tennessee,35.7478,-86.6923,2/19/2020,0
US,Tennessee,35.7478,-86.6923,2/18/2020,0
US,Tennessee,35.7478,-86.6923,2/17/2020,0
US,Tennessee,35.7478,-86.6923,2/16/2020,0
US,Tennessee,35.7478,-86.6923,2/15/2020,0
US,Tennessee,35.7478,-86.6923,2/14/2020,0
US,Tennessee,35.7478,-86.6923,2/13/2020,0
US,Tennessee,35.7478,-86.6923,2/12/2020,0
US,Tennessee,35.7478,-86.6923,2/11/2020,0
US,Tennessee,35.7478,-86.6923,2/10/2020,0
US,Tennessee,35.7478,-86.6923,2/9/2020,0
US,Tennessee,35.7478,-86.6923,2/8/2020,0
US,Tennessee,35.7478,-86.6923,2/7/2020,0
US,Tennessee,35.7478,-86.6923,2/6/2020,0
US,Tennessee,35.7478,-86.6923,2/5/2020,0
US,Tennessee,35.7478,-86.6923,2/4/2020,0
US,Tennessee,35.7478,-86.6923,2/3/2020,0
US,Tennessee,35.7478,-86.6923,2/2/2020,0
US,Tennessee,35.7478,-86.6923,2/1/2020,0
US,Tennessee,35.7478,-86.6923,1/31/2020,0
US,Tennessee,35.7478,-86.6923,1/30/2020,0
US,Tennessee,35.7478,-86.6923,1/29/2020,0
US,Tennessee,35.7478,-86.6923,1/28/2020,0
US,Tennessee,35.7478,-86.6923,1/27/2020,0
US,Tennessee,35.7478,-86.6923,1/26/2020,0
US,Tennessee,35.7478,-86.6923,1/25/2020,0
US,Tennessee,35.7478,-86.6923,1/24/2020,0
US,Tennessee,35.7478,-86.6923,1/23/2020,0
US,Tennessee,35.7478,-86.6923,1/22/2020,0
US,Texas,31.0545,-97.5635,3/20/2020,394
US,Texas,31.0545,-97.5635,3/19/2020,260
US,Texas,31.0545,-97.5635,3/18/2020,173
US,Texas,31.0545,-97.5635,3/17/2020,110
US,Texas,31.0545,-97.5635,3/16/2020,85
US,Texas,31.0545,-97.5635,3/15/2020,72
US,Texas,31.0545,-97.5635,3/14/2020,57
US,Texas,31.0545,-97.5635,3/13/2020,43
US,Texas,31.0545,-97.5635,3/12/2020,27
US,Texas,31.0545,-97.5635,3/11/2020,21
US,Texas,31.0545,-97.5635,3/10/2020,13
US,Texas,31.0545,-97.5635,3/9/2020,0
US,Texas,31.0545,-97.5635,3/8/2020,0
US,Texas,31.0545,-97.5635,3/7/2020,0
US,Texas,31.0545,-97.5635,3/6/2020,0
US,Texas,31.0545,-97.5635,3/5/2020,0
US,Texas,31.0545,-97.5635,3/4/2020,0
US,Texas,31.0545,-97.5635,3/3/2020,0
US,Texas,31.0545,-97.5635,3/2/2020,0
US,Texas,31.0545,-97.5635,3/1/2020,0
US,Texas,31.0545,-97.5635,2/29/2020,0
US,Texas,31.0545,-97.5635,2/28/2020,0
US,Texas,31.0545,-97.5635,2/27/2020,0
US,Texas,31.0545,-97.5635,2/26/2020,0
US,Texas,31.0545,-97.5635,2/25/2020,0
US,Texas,31.0545,-97.5635,2/24/2020,0
US,Texas,31.0545,-97.5635,2/23/2020,0
US,Texas,31.0545,-97.5635,2/22/2020,0
US,Texas,31.0545,-97.5635,2/21/2020,0
US,Texas,31.0545,-97.5635,2/20/2020,0
US,Texas,31.0545,-97.5635,2/19/2020,0
US,Texas,31.0545,-97.5635,2/18/2020,0
US,Texas,31.0545,-97.5635,2/17/2020,0
US,Texas,31.0545,-97.5635,2/16/2020,0
US,Texas,31.0545,-97.5635,2/15/2020,0
US,Texas,31.0545,-97.5635,2/14/2020,0
US,Texas,31.0545,-97.5635,2/13/2020,0
US,Texas,31.0545,-97.5635,2/12/2020,0
US,Texas,31.0545,-97.5635,2/11/2020,0
US,Texas,31.0545,-97.5635,2/10/2020,0
US,Texas,31.0545,-97.5635,2/9/2020,0
US,Texas,31.0545,-97.5635,2/8/2020,0
US,Texas,31.0545,-97.5635,2/7/2020,0
US,Texas,31.0545,-97.5635,2/6/2020,0
US,Texas,31.0545,-97.5635,2/5/2020,0
US,Texas,31.0545,-97.5635,2/4/2020,0
US,Texas,31.0545,-97.5635,2/3/2020,0
US,Texas,31.0545,-97.5635,2/2/2020,0
US,Texas,31.0545,-97.5635,2/1/2020,0
US,Texas,31.0545,-97.5635,1/31/2020,0
US,Texas,31.0545,-97.5635,1/30/2020,0
US,Texas,31.0545,-97.5635,1/29/2020,0
US,Texas,31.0545,-97.5635,1/28/2020,0
US,Texas,31.0545,-97.5635,1/27/2020,0
US,Texas,31.0545,-97.5635,1/26/2020,0
US,Texas,31.0545,-97.5635,1/25/2020,0
US,Texas,31.0545,-97.5635,1/24/2020,0
US,Texas,31.0545,-97.5635,1/23/2020,0
US,Texas,31.0545,-97.5635,1/22/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/20/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/19/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/18/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/17/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/16/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/15/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/14/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/13/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/12/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/11/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/10/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/9/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/8/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/7/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/6/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/5/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/4/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/3/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/2/2020,0
US,"Thurston, WA",46.8646,-122.7696,3/1/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/29/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/28/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/27/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/26/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/25/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/24/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/23/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/22/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/21/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/20/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/19/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/18/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/17/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/16/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/15/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/14/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/13/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/12/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/11/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/10/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/9/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/8/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/7/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/6/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/5/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/4/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/3/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/2/2020,0
US,"Thurston, WA",46.8646,-122.7696,2/1/2020,0
US,"Thurston, WA",46.8646,-122.7696,1/31/2020,0
US,"Thurston, WA",46.8646,-122.7696,1/30/2020,0
US,"Thurston, WA",46.8646,-122.7696,1/29/2020,0
US,"Thurston, WA",46.8646,-122.7696,1/28/2020,0
US,"Thurston, WA",46.8646,-122.7696,1/27/2020,0
US,"Thurston, WA",46.8646,-122.7696,1/26/2020,0
US,"Thurston, WA",46.8646,-122.7696,1/25/2020,0
US,"Thurston, WA",46.8646,-122.7696,1/24/2020,0
US,"Thurston, WA",46.8646,-122.7696,1/23/2020,0
US,"Thurston, WA",46.8646,-122.7696,1/22/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/20/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/19/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/18/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/17/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/16/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/15/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/14/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/13/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/12/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/11/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/10/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/9/2020,1
US,"Tulsa County, OK",36.1593,-95.941,3/8/2020,1
US,"Tulsa County, OK",36.1593,-95.941,3/7/2020,1
US,"Tulsa County, OK",36.1593,-95.941,3/6/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/5/2020,0
US,"Tulsa County, OK",36.1593,-95.941,3/4/2020,0
